iso_x,ifs,country_x,year,size,tax,spend,D_sample,AFG_sample,CSDL_sample,AGL_sample,country_y,iso_y,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisJST,crisisJST_old,peg,peg_strict,peg_type,peg_base,JSTtrilemmaIV,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,country,wdicode,dnlgxqa,dCAPB,y,Dy,D0y,D1y,D2y,D3y,D4y,D5y,D6y,D7y,D8y,D9y,D10y,S0y,S1y,S2y,S3y,S4y,S5y,S6y,S7y,S8y,S9y,S10y,dCAPB0,dCAPB1,dCAPB2,dCAPB3,dCAPB4,dCAPB5,dCAPB6,dCAPB7,dCAPB8,dCAPB9,dCAPB10,SdCAPB0,SdCAPB1,SdCAPB2,SdCAPB3,SdCAPB4,SdCAPB5,SdCAPB6,SdCAPB7,SdCAPB8,SdCAPB9,SdCAPB10,y_hpcyc,y_hptrend,boom,slump,_x1,_x2,_x3,_x4,_x5,_x6,full,exp,rec
ITA,136.0,Italy,2004.0,1.2466700077056885,0.90177,0.3449,1.0,1.0,0.0,0.0,Italy,ITA,58057.48,19210.519703975657,99.54733859573945,98.65,2812081.71013,0.2152000582750009,158.87531573030427,-10454.5055384,662729.8436780002,681734.527355,1118706.0,1729272.2811419999,2.0795,4.25833,175.93175300566642,7.8656,170.6216331801942,0.9969548736562398,683710.49089,768581.07753,1421.5329270978636,2122564.34551,985970.0,795806.97,1326757.3755,2009000.25,6.332449436187744,149.74237060546875,65.65532684326172,0.0,0.0,1.0,1.0,PEG,DEU,-0.26967001,0.2637886106967926,0.10500568151473999,0.10491939634084702,0.020795000717043877,,,0.069176085293293,0.03582959622144699,0.03351140767335892,0.20509234070777893,0.048706863075494766,,,,0.04258330166339874,0.05869626626372337,0.110881507396698,0.1266067624092102,0.06285719573497772,Italy,ITA,-0.7042019,-0.7042019,460.0633295805668,0.1720684186436756,0.1720684186436756,0.6257574368860332,2.099994305560813,3.071185077331563,1.4420457704438263,-4.439058642187888,-3.047865416094396,-2.515000221221385,-5.81077939159951,-8.82825449589268,-9.750306226693283,0.1720684186436756,0.7978258555297089,2.8978201610905217,5.969005238422085,7.411051008865911,2.9719923666780232,-0.07587304941637285,-2.5908732706377577,-8.401652662237268,-17.229907158129947,-26.98021338482323,-0.7042019,-1.6042885,-1.9087756,0.29082632,-0.15277615,-0.56138206,-0.6046327,-0.1265513,2.3467212,2.7562473,2.1126401,-0.7042019,-2.3084903,-4.217266,-3.9264398,-4.079216,-4.6405983,-5.245231,-5.371782,-3.0250607,-0.26881337,1.8438268,1.8443963709618743,458.2189332096049,1,0,-0.4604099693635817,0.6757858580606921,-0.47243762,0.12390582,2.318643421119475,-0.01488425322008724,1,0,1
ITA,136.0,Italy,2005.0,0.8719199895858765,0.06339,0.80853,1.0,1.0,0.0,0.0,Italy,ITA,58103.03,19283.733171442167,100.0,98.5,2892081.222331,0.21158622541451297,162.3815295946972,-26436.1367325,721271.030858,719592.478395,1210988.0,1888562.437097,2.1724,3.55583,188.13783601175683,7.7305,176.35610682433935,1.0150090646753502,693577.72281,798202.13599,1641.3240654403662,2309319.5232800003,1108280.25,903269.955,1406049.5683,2164788.5,6.639402389526367,152.0869140625,66.5276107788086,0.0,0.0,1.0,1.0,PEG,DEU,0.04167,0.2089715600013733,0.10536365956068039,0.06488417088985443,0.021724000573158264,,,0.07103341817855835,0.03433024138212204,0.0320533812046051,0.15451590716838837,0.047167517244815826,,,,0.035558298230171204,0.054455649107694626,0.1019798219203949,0.12032698094844818,0.04330408573150635,Italy,ITA,-0.9000866,-0.9000866,460.51701859880916,0.45368901824235763,0.45368901824235763,1.9279258869171372,2.8991166586878876,1.2699773518001507,-4.6111270608315635,-3.2199338347380717,-2.6870686398650605,-5.982847810243186,-9.000322914536355,-9.922374645336959,-9.050707328129988,0.45368901824235763,2.381614905159495,5.280731563847382,6.550708915647533,1.9395818548159696,-1.2803519799221021,-3.9674206197871627,-9.950268430030349,-18.950591344566703,-28.872965989903662,-37.92367331803365,-0.9000866,-1.2045738,0.99502814,0.5514257,0.14281979,0.09956917,0.57765055,3.050923,3.4604492,2.816842,2.2697887,-0.9000866,-2.1046603,-1.1096321,-0.55820644,-0.41538665,-0.31581748,0.26183307,3.312756,6.7732053,9.590048,11.859837,1.8911695128204542,458.6258490859887,1,0,0.1720684186436756,-0.4604099693635817,-0.7042019,-0.47243762,1.8443963709618743,-0.00461378762023934,1,0,1
ITA,136.0,Italy,2006.0,1.40733003616333,0.5232,0.88413,1.0,1.0,0.0,0.0,Italy,ITA,58133.51,19629.60635333147,101.48515733893935,100.0,3006420.870236,0.21485308362931868,166.00216083630204,-45396.04186656,822039.943214,798472.245655,1291113.0,2029653.978576,3.18271666666667,4.0475,199.38916807048014,6.7766,182.22580962263464,1.0211856609420804,767401.8891,852615.19553,1470.2126044039483,2560128.44892,1232728.25,1072089.46376,1541650.4289,2380462.0,6.061980724334717,156.2637481689453,67.75315856933594,0.0,0.0,1.0,1.0,PEG,DEU,0.74583,0.22232277691364288,0.09010714292526245,-0.007144015282392502,0.0318271666765213,,,0.057260919362306595,0.03284621983766556,0.03106727823615074,0.17234791815280914,0.04262801259756088,,,,0.04047499969601631,0.04997486248612404,0.08766999840736389,0.11012620478868484,0.0123415756970644,Italy,ITA,-0.30448714,-0.30448714,461.99125546748394,1.4742368686747795,1.4742368686747795,2.44542764044553,0.8162883335577931,-5.064816079073921,-3.6736228529804293,-3.140757658107418,-6.4365368284855435,-9.454011932778712,-10.376063663579316,-9.504396346372346,-8.049343323298956,1.4742368686747795,3.9196645091203095,4.735952842678103,-0.3288632363958186,-4.002486089376248,-7.143243747483666,-13.57978057596921,-23.033792508747922,-33.40985617232724,-42.914252518699584,-50.96359584199854,-0.30448714,1.8951148,1.4515123,1.0429064,0.9996558,1.4777372,3.9510098,4.3605356,3.7169285,3.1698751,2.367294,-0.30448714,1.5906277,3.04214,4.0850463,5.084702,6.562439,10.513449,14.873985,18.590914,21.760788,24.128082,3.185174624515639,458.8060808429683,1,0,0.45368901824235763,0.1720684186436756,-0.9000866,-0.7042019,1.8911695128204542,0.018054191019110433,1,0,1
ITA,136.0,Italy,2007.0,0.8376399874687195,1.19809,-0.36044999999999994,1.0,1.0,0.0,0.0,Italy,ITA,58147.73,19841.538671196064,102.47557345192438,99.71,3126765.859546,0.21570576540755468,169.3629288822052,-43887.314156796005,865899.944,854863.205,1325214.0,2153009.9064614,4.03571666666667,4.48732,208.76004001658436,6.0754,186.23058316183693,0.992961773906488,812191.68674,869592.4108899999,1315.311459819305,2814000.5536999996,1361393.375,1190174.82598,1683412.5007,2663279.25,6.616278648376465,165.28860473632812,70.12306213378906,0.0,0.0,1.0,1.0,PEG,DEU,1.02334,-0.04195459187030792,0.07691075652837753,0.018521400168538094,0.04035716503858566,,,0.04504001513123512,0.03187074139714241,0.030497150495648384,-0.07848014682531357,0.03963620960712433,,,,0.0448732003569603,0.036525554955005646,0.053848959505558014,0.060828015208244324,0.029439281672239304,Italy,ITA,2.199602,2.199602,462.9624462392547,0.9711907717707504,0.9711907717707504,-0.6579485351169865,-6.539052947748701,-5.147859721655209,-4.614994526782198,-7.910773697160323,-10.928248801453492,-11.850300532254096,-10.978633215047125,-9.523580191973736,-7.719616047039096,0.9711907717707504,0.31324223665376394,-6.225810711094937,-11.373670432750146,-15.988664959532343,-23.899438656692666,-34.82768745814616,-46.677987990400254,-57.65662120544738,-67.18020139742111,-74.89981744446021,2.199602,1.7559994,1.3473935,1.304143,1.7822243,4.255497,4.665023,4.0214157,3.4743624,2.6717813,1.7332385,2.199602,3.9556012,5.3029947,6.6071377,8.389362,12.644859,17.309883,21.331297,24.80566,27.477442,29.21068,4.185374361915478,458.7770718773392,1,0,1.4742368686747795,0.45368901824235763,-0.30448714,-0.9000866,3.185174624515639,0.006176596266730172,1,0,1
ITA,136.0,Italy,2008.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Italy,ITA,58145.32,19460.4958473145,100.8196290505496,97.34,3171028.217238,0.21241269452273004,175.2777255007884,-88630.27114305,877130.3099999999,852152.427,1416224.0,2314138.3571544,3.7577,4.68115,206.25850450123517,6.7232,191.97937140011075,1.0616400000000001,818885.37213,899331.58182,1391.2984120140827,2949473.62052,1414985.5,1233498.86723,1775900.3735,2800094.25,4.203999996185303,161.20465087890625,71.30433654785156,1.0,1.0,1.0,1.0,PEG,DEU,-0.04084,-0.468401163816452,0.04693188518285751,0.07478711009025574,0.03757699951529503,,,0.01567230559885502,0.031259577721357346,0.030777228996157646,-0.4990692436695099,0.061222195625305176,,,,0.04681149870157242,0.03066807985305786,0.020896732807159424,0.009931840933859348,0.05618205666542053,Italy,ITA,-0.44360247,-0.44360247,461.33330693236695,-1.629139306887737,-1.629139306887737,-7.510243719519451,-6.119050493425959,-5.586185298552948,-8.881964468931073,-11.899439573224242,-12.821491304024846,-11.949823986817876,-10.494770963744486,-8.690806818809847,-7.563412692800455,-1.629139306887737,-9.139383026407188,-15.258433519833147,-20.844618818386095,-29.72658328731717,-41.62602286054141,-54.44751416456626,-66.39733815138413,-76.89210911512862,-85.58291593393847,-93.14632862673892,-0.44360247,-0.8522084,-0.895459,-0.41737762,2.0558949,2.465421,1.8218138,1.2747605,0.47217935,-0.46636343,-0.5943984,-0.44360247,-1.2958108,-2.1912699,-2.6086476,-0.55275273,1.9126682,3.734482,5.0092425,5.481422,5.0150585,4.42066,2.7690784099086727,458.5642285224583,1,0,0.9711907717707504,1.4742368686747795,2.199602,-0.30448714,4.185374361915478,-0.02822388703559242,1,0,1
ITA,136.0,Italy,2009.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Italy,ITA,58558.23632622623,18278.625580046355,95.06130746532357,94.77,3053993.2814929998,0.19988556170131602,176.61970558605384,-57567.77700601201,704415.0260000001,684471.445,1568067.3865093999,2520390.4184354,0.955,4.31333,199.2622545919593,7.7486,192.33440060584635,1.1661,814360.30914,955266.54958,1344.0719144800769,2905721.6636,1512834.875,1293819.48654,1676577.4676,2793867.25,5.0640997886657715,149.5216522216797,69.60292053222656,0.0,0.0,1.0,1.0,PEG,DEU,-3.192497,0.2256501317024231,0.024712812155485153,0.09448951482772827,0.009549999609589577,,,-0.006926179397851229,0.031638991087675095,0.03185965493321419,0.17521367967128754,0.04291684553027153,,,,0.04313329979777336,0.050436463207006454,0.04427185282111168,0.04179399460554123,0.05201975628733635,Italy,ITA,-0.4086059,-0.4086059,455.45220251973524,-5.881104412631714,-5.881104412631714,-4.489911186538222,-3.957045991665211,-7.252825162043337,-10.270300266336506,-11.19235199713711,-10.320684679930139,-8.865631656856749,-7.06166751192211,-5.934273385912718,-4.49420738678441,-5.881104412631714,-10.371015599169937,-14.328061590835148,-21.580886752878484,-31.85118701921499,-43.0435390163521,-53.36422369628224,-62.22985535313899,-69.2915228650611,-75.22579625097381,-79.72000363775823,-0.4086059,-0.45185652,0.026224852,2.4994974,2.9090235,2.2654164,1.718363,0.9157819,-0.022760868,-0.15079585,0.12776375,-0.4086059,-0.8604624,-0.8342376,1.6652598,4.5742836,6.8396997,8.558063,9.473845,9.451084,9.300288,9.428052,-2.7512180278519622,458.2034205475872,1,0,-1.629139306887737,0.9711907717707504,-0.44360247,2.199602,2.7690784099086727,0.06867822609351215,1,0,1
ITA,136.0,Italy,2010.0,0.40817999839782715,0.38354,0.024640000000000002,0.0,1.0,0.0,0.0,Italy,ITA,58823.330578624445,18520.425122909404,96.39303591470858,95.61205385211271,3119871.963838,0.19943907759426613,179.48014001635227,-102799.81948851999,878485.699,782446.7069999999,1543799.4175421998,2517318.3324533994,1.13333333333333,4.03583,199.76876479767049,8.3625,197.0484057850057,1.19198,820399.53527,948414.09005,1449.0869630294867,3118523.54541,1696683.75,1355547.77414,1830710.3684,2861141.0,5.179999828338623,148.10321044921875,66.26205444335938,0.0,0.0,1.0,1.0,PEG,DEU,-0.24250001,-0.07459145784378052,0.02434280514717102,-0.007230008952319622,0.01133333332836628,,,-0.008122186176478863,0.03246499225497246,0.0327308364212513,-0.11130435019731522,0.041310980916023254,,,,0.040358301252126694,0.0367128886282444,0.012840171344578266,0.016545642167329788,0.0020516621880233288,Italy,ITA,-0.04325062,-0.04325062,456.84339574582873,1.3911932260934918,1.3911932260934918,1.924058420966503,-1.3717207494116224,-4.389195853704791,-5.311247584505395,-4.439580267298425,-2.984527244225035,-1.1805630992903957,-0.05316897328100367,1.3868970258473041,,1.3911932260934918,3.315251647059995,1.9435308976483725,-2.4456649560564188,-7.756912540561814,-12.196492807860238,-15.181020052085273,-16.36158315137567,-16.414752124656673,-15.027855098809368,0.0,-0.04325062,0.43483075,2.9081032,3.3176293,2.6740222,2.1269689,1.3243878,0.385845,0.25781003,0.5363696,,-0.04325062,0.39158013,3.2996833,6.6173124,9.291334,11.418303,12.74269,13.128536,13.386346,13.922715,13.922715,-0.8940446721836679,457.7374404180124,0,1,-5.881104412631714,-1.629139306887737,-0.4086059,-0.44360247,-2.7512180278519622,0.10445999999999978,1,0,1
ITA,136.0,Italy,2011.0,1.3078999519348145,0.39802000000000004,0.90988,0.0,1.0,0.0,0.0,Italy,ITA,59077.58454560862,18551.197642275638,96.90805180495742,95.50959126890224,3192436.392866,0.19651908396946566,184.74915720084095,-90186.33903839,902599.424699,857886.303351,1502460.8081875,2546690.0767882,2.78583333333333,5.42417,200.49147754263618,8.359,199.55205344778753,1.19692,829962.7727999999,942729.2013300001,1496.460313780045,3138209.6025,1893051.5,1388826.44663,1817479.8355,2879495.0,5.094699859619141,156.73458862304688,70.50524139404297,0.0,0.0,1.0,1.0,PEG,DEU,0.425834,-0.21318712830543518,0.03921803832054138,-0.06486330926418304,0.02785833366215229,,,0.005963507108390331,0.033254530280828476,0.03305739164352417,-0.24550791084766388,0.04283781349658966,,,,0.05424169823527336,0.032320789992809296,0.012484210543334484,0.023541133850812912,-0.01850248873233795,Italy,ITA,0.47808138,0.47808138,457.37626094070174,0.5328651948730112,0.5328651948730112,-2.762913975505114,-5.780389079798283,-6.702440810598887,-5.830773493391916,-4.375720470318527,-2.5717563253838875,-1.4443621993744955,-0.004296200246187709,,,0.5328651948730112,-2.230048780632103,-8.010437860430386,-14.712878671029273,-20.54365216442119,-24.919372634739716,-27.491128960123604,-28.9354911594981,-28.939787359744287,0.0,0.0,0.47808138,2.951354,3.3608801,2.717273,2.1702197,1.3676386,0.4290958,0.30106083,0.5796204,,,0.47808138,3.4294355,6.7903156,9.507588,11.677808,13.045446,13.474543,13.775603,14.355224,14.355224,14.355224,0.17405838675114182,457.2022025539506,0,1,1.3911932260934918,-5.881104412631714,-0.04325062,-0.4086059,-0.8940446721836679,0.025880000000000125,1,0,1
ITA,136.0,Italy,2012.0,3.314340114593506,2.2567600000000003,1.05758,0.0,1.0,0.0,0.0,Italy,ITA,59232.30498288192,17951.283874349927,93.76623448542534,91.71406855837267,3145197.0200489997,0.18359883468666707,190.8733957980494,-7265.4019853646,857867.5215319999,892583.099989,1500289.9784396999,2707999.0072079,1.895,5.4925,190.22242837627812,10.6545,198.32833453035502,1.2649299999999999,861254.83227,970011.24563,1467.5382749734729,3034781.80418,1854237.98518,1373231.72805,1728380.4352,2879072.75,5.492800235748291,139.19052124023438,67.17158508300781,0.0,0.0,1.0,1.0,PEG,DEU,-0.55416697,0.13067872822284698,-0.010820675641298294,0.24545426666736603,0.018950000405311584,,,-0.04459387809038162,0.03377320244908333,0.03534957766532898,0.0839424654841423,0.04311692714691162,,,,0.05492499843239784,0.04673626646399498,0.03432434797286987,-0.0009744731360115111,0.1322021335363388,Italy,ITA,2.4732726,2.4732726,454.0804817703236,-3.2957791703781254,-3.2957791703781254,-6.313254274671294,-7.235306005471898,-6.363638688264928,-4.908585665191538,-3.1046215202568987,-1.9772273942475067,-0.5371613951191989,,,,-3.2957791703781254,-9.60903344504942,-16.844339450521318,-23.207978138786245,-28.116563803977783,-31.221185324234682,-33.19841271848219,-33.73557411360139,0.0,0.0,0.0,2.4732726,2.8827987,2.2391915,1.6921382,0.88955706,-0.04898572,-0.1770207,0.1015389,,,,2.4732726,5.3560715,7.595263,9.287401,10.176958,10.127973,9.950952,10.05249,10.05249,10.05249,10.05249,-2.5509044936143823,456.631386263938,1,0,0.5328651948730112,1.3911932260934918,0.47808138,-0.04325062,0.17405838675114182,0.0049399999999999444,1,0,1
ITA,136.0,Italy,2013.0,2.379349946975708,1.06669,1.31266,0.0,1.0,0.0,0.0,Italy,ITA,59401.80762753803,17570.474942178338,90.97912336811169,88.4412424791192,3122721.959651,0.17244173002617474,193.24901083338202,34630.958617325,819225.381142,894136.56941,1547602.4454492,2792269.2920598,0.85525,4.31667,179.34425018983794,12.1487,201.1636907342913,1.3245500000000001,866416.9280900001,961555.5545399999,1404.0098615038794,2818990.32149,1775284.63966,1350499.91825,1534662.4304900002,2943643.5,5.763400077819824,127.60047912597656,68.1558837890625,0.0,0.0,1.0,1.0,PEG,DEU,-0.16583334,0.2284296452999115,-0.02137487381696701,0.08849933743476868,0.008552500046789646,,,-0.05720122531056404,0.03582635149359703,0.03799999877810478,0.18512073159217834,0.03654388338327408,,,,0.04316670075058937,0.043308913707733154,0.012092702090740204,-0.001280308119021356,0.048525918275117874,Italy,ITA,0.40952608,0.40952608,451.06300666603045,-3.017475104293169,-3.017475104293169,-3.9395268350937727,-3.0678595178868022,-1.6128064948134124,0.19115765012122665,1.3185517761306187,2.7586177752589265,,,,,-3.017475104293169,-6.957001939386942,-10.024861457273744,-11.637667952087156,-11.44651030196593,-10.12795852583531,-7.369340750576384,0.0,0.0,0.0,0.0,0.40952608,-0.23408112,-0.78113437,-1.5837154,-2.5222583,-2.6502934,-2.3717337,,,,,0.40952608,0.17544496,-0.6056894,-2.189405,-4.7116632,-7.3619566,-9.73369,-9.73369,-9.73369,-9.73369,-9.73369,-4.99609933644706,456.0591060024775,0,1,-3.2957791703781254,0.5328651948730112,2.4732726,0.47808138,-2.5509044936143823,0.0680099999999999,1,0,1
ITA,136.0,Italy,2014.0,0.539080023765564,0.19240999999999994,0.34667,0.0,1.0,0.0,0.0,Italy,ITA,59469.805781498915,17549.695961443445,90.14410435601351,87.78655800286761,3151096.641112,0.1674065852756197,193.70086250949018,59839.339922623796,826006.005055,917247.3072490001,1681173.6497871,2894102.5913975,0.4241,2.8925,170.9606051305513,12.6828,202.43899416693202,1.35366,869096.72577,972760.74903,1594.8192076435216,2863340.4998348765,1695977.98876191,1340868.91127,1522471.5885648762,2925698.0,6.3368000984191895,117.83477020263672,69.5975570678711,0.0,0.0,1.0,1.0,PEG,DEU,0.0075,0.03466249629855156,-0.005445312708616257,0.1959235817193985,0.0042409999296069145,,,-0.04333694651722908,0.037891633808612823,0.03960812836885452,0.006424375809729099,0.028057865798473358,,,,0.02892499975860119,0.028238119557499886,0.02597469463944435,-0.0022028270177543163,0.10008229315280914,Italy,ITA,-0.6436072,-0.6436072,450.14095493522984,-0.9220517308006038,-0.9220517308006038,-0.050384413593633326,1.4046686094797565,3.2086327544143955,4.336026880423788,5.776092879552095,,,,,,-0.9220517308006038,-0.9724361443942371,0.4322324650855194,3.640865219499915,7.9768920999237025,13.752984979475798,0.0,0.0,0.0,0.0,0.0,-0.6436072,-1.1906605,-1.9932415,-2.9317844,-3.0598195,-2.7812598,,,,,,-0.6436072,-1.8342676,-3.8275092,-6.7592936,-9.819113,-12.600372,-12.600372,-12.600372,-12.600372,-12.600372,-12.600372,-5.372144027607874,455.5130989628377,0,1,-3.017475104293169,-3.2957791703781254,0.40952608,2.4732726,-4.99609933644706,0.05962000000000023,1,0,1
ITA,136.0,Italy,2015.0,0.25,0.0,0.25,0.0,0.0,0.0,1.0,Italy,ITA,59419.5462763974,17701.075746228515,90.9332956163015,89.48114853443961,3205214.22585,0.1693546701462828,193.9122437656953,45546.0941493285,855862.5139469999,952460.8943500001,1825856.720401,3015955.451,0.0486666666666667,1.71416666666667,164.38519724091472,11.896,204.53673122808343,1.3528,887446.7565599999,987259.5387899999,1778.5156608799487,2835427.0946668126,1687199.14389026,1340119.57478,1495307.5198868127,2870677.0,6.817599773406982,113.4970932006836,67.18124389648438,0.0,0.0,1.0,1.0,PEG,DEU,-0.20416667,0.17594458162784576,0.01363680511713028,0.046005044132471085,0.0004866666567977518,,,-0.026047565042972565,0.039684370160102844,0.04074569791555405,0.1437169462442398,0.028177987784147263,,,,0.017141666263341904,0.032227642834186554,0.02715080976486206,0.028619099408388138,0.023245856165885925,Italy,ITA,-0.5470533,-0.5470533,451.0126222524368,0.8716673172069704,0.8716673172069704,2.3267203402803602,4.130684485214999,5.258078611224391,6.698144610352699,,,,,,,0.8716673172069704,3.1983876574873307,7.32907214270233,12.587150753926721,19.28529536427942,0.0,0.0,0.0,0.0,0.0,0.0,-0.5470533,-1.3496344,-2.2881773,-2.4162123,-2.1376526,,,,,,,-0.5470533,-1.8966877,-4.184865,-6.601077,-8.7387295,-8.7387295,-8.7387295,-8.7387295,-8.7387295,-8.7387295,-8.7387295,-3.9959898375093417,455.00861208994615,0,1,-0.9220517308006038,-3.017475104293169,-0.6436072,0.40952608,-5.372144027607874,0.02910999999999997,1,0,1
ITA,136.0,Italy,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Italy,ITA,59290.44833192094,17969.303621967574,92.26609624634331,90.75096346416427,3283501.1072360002,0.17170996967307448,193.81527988670211,85174.0287670706,855014.2340599999,962981.617395,2022163.4987183,3159256.8574,-0.1675,1.4875,164.87835283263746,11.6882,206.37210524327384,1.34784,920688.63992,1011222.8163099999,1836.8940328242102,2813484.4662742447,1695698.14934016,1351020.77488,1462463.691394245,2848781.75,6.31820011138916,109.1595230102539,65.9844970703125,0.0,0.0,1.0,1.0,PEG,DEU,-0.21250001,-0.046300001442432404,0.04336799308657646,0.016326265409588814,-0.0017000000000000001,,,0.0025000572204589844,0.04086793586611748,0.040766019374132156,-0.08070000261068344,0.03741977736353874,,,,0.014865,0.03440000116825104,0.020987704396247864,0.030518677085638046,0.007313132751733065,Italy,ITA,-0.80258113,-0.80258113,452.4676752755102,1.4550530230733898,1.4550530230733898,3.259017168008029,4.386411294017421,5.826477293145729,,,,,,,,1.4550530230733898,4.714070191081419,9.10048148509884,14.926958778244568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.80258113,-1.7411239,-1.8691589,-1.5905993,,,,,,,,-0.80258113,-2.543705,-4.4128637,-6.003463,-6.003463,-6.003463,-6.003463,-6.0034633,-6.0034633,-6.0034633,-6.0034633,-2.079786693150936,454.54746196866114,0,1,0.8716673172069704,-0.9220517308006038,-0.5470533,-0.6436072,-3.9959898375093417,-0.0008600000000000829,1,0,1
ITA,136.0,Italy,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Italy,ITA,59194.856724178826,18298.50837697321,93.94564724184632,92.28549642166075,3362512.540856,0.17480776149711091,196.38482268002105,86685.58328667581,937147.1285469999,1033425.637146,2173399.3136289,3296054.333,-0.3358333333,2.111666667,163.0701156629874,11.2106,207.23406770500154,1.34135,930056.31418,1024069.96776,1614.5001250729601,2740710.725655347,1697797.08731913,1370985.6548499998,1369725.0708053475,2828114.0,7.438899993896484,109.21537780761719,63.21693801879883,0.0,0.0,1.0,1.0,PEG,DEU,-0.035,0.17990000545978546,0.030124131590127945,0.03153122961521149,-0.0034000000000000002,,,-0.01072317361831665,0.040847305208444595,0.04129006713628769,0.1437000036239624,0.031651657074689865,,,,0.02113,0.03619999811053276,0.03815823793411255,0.054674435406923294,0.014065614901483059,Italy,ITA,-0.9385428,-0.9385428,454.27163942044484,1.803964144934639,1.803964144934639,2.931358270944031,4.371424270072339,,,,,,,,,1.803964144934639,4.73532241587867,9.10674668595101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9385428,-1.0665778,-0.7880182,,,,,,,,,-0.9385428,-2.0051205,-2.7931387,-2.7931387,-2.7931387,-2.7931387,-2.7931387,-2.7931387,-2.7931387,-2.7931387,-2.7931387,0.150164211197648,454.1214752092472,0,1,1.4550530230733898,0.8716673172069704,-0.80258113,-0.5470533,-2.079786693150936,-0.0049600000000000755,1,1,0
ITA,136.0,Italy,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Italy,ITA,59067.729740686744,18510.573909341612,95.01077777840494,93.32076464500629,3429891.638824,0.1784613697979306,198.82443387548915,86133.0777813702,992953.527979,1075392.934007,2274928.6185766,3386464.7429116,0.12,2.61,162.16576916825946,10.61,209.47134894092233,1.344,934064.3930800001,1021835.51218,1691.065502183406,2676745.8651873125,1711458.27378491,1397948.2146,1278797.6505873124,2815785.75,6.9474,100.72330930868918,64.16044199406247,0.0,0.0,1.0,1.0,PEG,DEU,-0.00666667,-0.1242000013589859,0.035908669233322144,0.006926932372152805,0.0012,,,-0.0055457353591918945,0.04145440459251404,0.04168558120727539,-0.15139999985694885,0.032052792608737946,,,,0.026103,0.0272000003606081,0.009558891877532005,0.013438228517770767,0.004063466098159552,Italy,ITA,-0.12803498,-0.12803498,455.39903354645423,1.127394126009392,1.127394126009392,2.5674601251377,,,,,,,,,,1.127394126009392,3.694854251147092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12803498,0.15052462,,,,,,,,,,-0.12803498,0.022489637,0.022489637,0.022489637,0.022489637,0.022489637,0.022489637,0.022489637,0.022489637,0.022489637,0.022489637,1.681754591218521,453.7172789552357,1,0,1.803964144934639,1.4550530230733898,-0.9385428,-0.80258113,0.150164211197648,-0.006489999999999885,1,0,1
ITA,136.0,Italy,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Italy,ITA,58948.48660113215,18601.359196772417,96.38889476581897,94.68241743169949,3478768.127926,0.17914499294654085,200.0849643024003,111175.9773588604,983684.0226080001,1099383.900188,2448878.3327897,3572831.9889871003,-0.05725,1.950333333,162.00134253285438,9.95,211.3465524350588,1.3456299999999999,959882.61726,1020389.11849,1723.5802029553136,2618377.3695908254,1690068.73088312,1428686.50085,1189690.8687408257,2777086.75,7.088300000000001,95.43973973414121,63.34024544972334,0.0,0.0,1.0,1.0,PEG,DEU,-0.03083333,0.2816999852657318,0.04079558327794075,0.24425256252288818,-0.0006,,,-0.00101393461227417,0.04180951789021492,0.0418519526720047,0.22920000553131104,0.04271070659160614,,,,0.019514,0.05249999836087227,0.09687594324350357,0.07945315539836884,0.12182628363370895,Italy,ITA,0.2785596,0.2785596,456.83909954558254,1.4400659991283078,1.4400659991283078,,,,,,,,,,,1.4400659991283078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2785596,,,,,,,,,,,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,0.2785596,3.5172237848959753,453.32187576068657,1,0,1.127394126009392,1.803964144934639,-0.12803498,-0.9385428,1.681754591218521,0.002650000000000041,1,0,1
